mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,param_svm__class_weight,param_svm__max_iter,param_svm__tol,param_vectorizer__char_tfidf__max_df,param_vectorizer__char_tfidf__max_features,param_vectorizer__char_tfidf__min_df,param_vectorizer__char_tfidf__ngram_range,param_vectorizer__char_tfidf__sublinear_tf,param_vectorizer__word_tfidf__max_df,param_vectorizer__word_tfidf__max_features,param_vectorizer__word_tfidf__min_df,param_vectorizer__word_tfidf__ngram_range,param_vectorizer__word_tfidf__sublinear_tf,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
15.71571397781372,1.3868196811391482,2.8242074648539224,0.03956475140445408,1.5,,20000,0.0001,1.0,10000,2,"(3, 5)",True,0.95,80000,2,"(1, 2)",True,"{'svm__C': 1.5, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 10000, 'vectorizer__char_tfidf__min_df': 2, 'vectorizer__char_tfidf__ngram_range': (3, 5), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 80000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.770878831237292,0.7741170268845545,0.7717970441494869,0.7722643007571112,0.0013626504358574979,21,0.9576112434223532,0.9562557069028814,0.957348068378643,0.9570716729012925,0.000586893322975717
14.544278621673584,0.5044815729565655,2.6869393984476724,0.026762468651178834,1.5,,20000,0.0001,1.0,10000,3,"(3, 5)",True,0.95,80000,2,"(1, 2)",True,"{'svm__C': 1.5, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 10000, 'vectorizer__char_tfidf__min_df': 3, 'vectorizer__char_tfidf__ngram_range': (3, 5), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 80000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7708035243617742,0.7741923337600723,0.7717405629294926,0.7722454736837797,0.001428800997770396,22,0.9576112434223532,0.9562462934548296,0.9573386550192032,0.9570653972987954,0.0005897877809192842
17.26495623588562,1.419768592018157,3.216019868850708,0.08298379564977394,1.5,,20000,0.0001,1.0,20000,3,"(3, 6)",True,0.95,80000,2,"(1, 2)",True,"{'svm__C': 1.5, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 20000, 'vectorizer__char_tfidf__min_df': 3, 'vectorizer__char_tfidf__ngram_range': (3, 6), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 80000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7709353113939302,0.773571052037051,0.7715146380495153,0.7720070004934989,0.0011309576374718292,23,0.9594939330327306,0.9575641761820938,0.9588636192484374,0.9586405761544206,0.0008034515301648506
15.488632202148438,1.6059142717434305,2.675069491068522,0.03204823488987123,1.5,,20000,0.0001,1.0,10000,3,"(3, 5)",True,0.95,100000,2,"(1, 2)",True,"{'svm__C': 1.5, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 10000, 'vectorizer__char_tfidf__min_df': 3, 'vectorizer__char_tfidf__ngram_range': (3, 5), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 100000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7710859251449658,0.7731945176594623,0.7717217358561611,0.7720007262201963,0.0008831448788151582,24,0.9610659788573956,0.9593997985522117,0.9601814895699977,0.9602157556598684,0.0006806466660620069
14.570311307907104,0.08375441923201946,2.688819487889608,0.034112190497559695,1.5,,20000,0.0001,1.0,10000,2,"(3, 5)",True,0.95,100000,2,"(1, 2)",True,"{'svm__C': 1.5, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 10000, 'vectorizer__char_tfidf__min_df': 2, 'vectorizer__char_tfidf__ngram_range': (3, 5), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 100000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7711988854582423,0.7731945176594623,0.7715899463428411,0.771994449820182,0.0008634636715084146,25,0.96103773851324,0.9594092120002635,0.9601438361322389,0.9601969288819142,0.0006659022855834641
16.67716121673584,0.17398317117420342,3.2376270294189453,0.07098304117531783,1.5,,20000,0.0001,1.0,20000,2,"(3, 6)",True,0.95,80000,2,"(1, 2)",True,"{'svm__C': 1.5, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 20000, 'vectorizer__char_tfidf__min_df': 2, 'vectorizer__char_tfidf__ngram_range': (3, 6), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 80000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7707846976428948,0.7735145718804127,0.7714581568295209,0.7719191421176094,0.001161158592395712,26,0.9594751061366268,0.9576206568704051,0.9588447925295579,0.95864685184553,0.0007699051482889039
16.958309014638264,0.16345774528644058,3.123309771219889,0.04349462404209777,1.5,,20000,0.0001,1.0,20000,3,"(3, 6)",True,0.95,100000,2,"(1, 2)",True,"{'svm__C': 1.5, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 20000, 'vectorizer__char_tfidf__min_df': 3, 'vectorizer__char_tfidf__ngram_range': (3, 6), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 100000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7705399502974621,0.77326982453498,0.771759390002824,0.7718563882784221,0.0011165750720447932,27,0.9626756784742684,0.960792988863891,0.9615652534076361,0.9616779735819319,0.0007727265236488702
17.15883453687032,0.16130337660651256,3.3778696060180664,0.048461115512889265,1.5,,20000,0.0001,1.0,20000,2,"(3, 6)",True,0.95,100000,2,"(1, 2)",True,"{'svm__C': 1.5, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 20000, 'vectorizer__char_tfidf__min_df': 2, 'vectorizer__char_tfidf__ngram_range': (3, 6), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 100000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7704081632653061,0.7731945176594623,0.7717029087828297,0.7717685299025328,0.0011384704068681222,28,0.9626474381301127,0.9608777098963579,0.9616311469237141,0.9617187649833948,0.0007251400777890475
15.000146945317587,0.49717703352391507,2.858497937520345,0.07467211610547435,1.5,,20000,0.0001,1.0,20000,3,"(3, 5)",True,0.95,100000,2,"(1, 2)",True,"{'svm__C': 1.5, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 20000, 'vectorizer__char_tfidf__min_df': 3, 'vectorizer__char_tfidf__ngram_range': (3, 5), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 100000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7703328563897884,0.7727238496874764,0.770460321942954,0.7711723426734064,0.0010983145808745886,29,0.9631086970846552,0.9616025453963533,0.9620924015362603,0.9622678813390896,0.0006272788311133727
15.51194985707601,0.39688892982586105,2.894708236058553,0.1976476194282288,1.5,,20000,0.0001,1.0,20000,2,"(3, 5)",True,0.95,100000,2,"(1, 2)",True,"{'svm__C': 1.5, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 20000, 'vectorizer__char_tfidf__min_df': 2, 'vectorizer__char_tfidf__ngram_range': (3, 5), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 100000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7704269899841856,0.7725167557798027,0.770460321942954,0.7711346892356475,0.0009773633593240703,30,0.963118110532707,0.9615931319483013,0.9621018148957,0.9622710191255694,0.0006339623933527315
17.59357563654582,2.7952856387863227,2.8628009955088296,0.08259585616261866,1.5,,20000,0.0001,1.0,20000,3,"(3, 5)",True,0.95,80000,2,"(1, 2)",True,"{'svm__C': 1.5, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 20000, 'vectorizer__char_tfidf__min_df': 3, 'vectorizer__char_tfidf__ngram_range': (3, 5), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 80000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7696550945101288,0.7723284885910083,0.7709874799962346,0.7709903543657907,0.0010914104557622284,31,0.9598610575067541,0.9583266654742966,0.9592966337826644,0.9591614522545716,0.0006336640863372316
15.609414656956991,1.5145864924230479,2.7585145632425943,0.02146377295048838,1.5,,20000,0.0001,1.0,20000,2,"(3, 5)",True,0.95,80000,2,"(1, 2)",True,"{'svm__C': 1.5, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 20000, 'vectorizer__char_tfidf__min_df': 2, 'vectorizer__char_tfidf__ngram_range': (3, 5), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 80000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7696739212290082,0.7721967015588523,0.7710063070695661,0.7709589766191423,0.0010304643861919955,32,0.9598798844028579,0.958289011682089,0.9593154605015438,0.9591614521954969,0.0006585377347680763
17.64784598350525,0.2785772410160126,3.0816849867502847,0.010420378780281903,2.0,,20000,0.0001,1.0,10000,2,"(3, 6)",True,0.95,100000,2,"(1, 2)",True,"{'svm__C': 2.0, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 10000, 'vectorizer__char_tfidf__min_df': 2, 'vectorizer__char_tfidf__ngram_range': (3, 6), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 100000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7672452744935613,0.7692409066947812,0.7670526216699614,0.7678462676194346,0.0009892901126474201,33,0.9678248345586505,0.9664410576950231,0.9669685217260335,0.9670781379932357,0.00057021714963346
17.58261815706889,0.3596798506153144,3.0219082832336426,0.021258049309202172,2.0,,20000,0.0001,1.0,10000,3,"(3, 6)",True,0.95,100000,2,"(1, 2)",True,"{'svm__C': 2.0, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 10000, 'vectorizer__char_tfidf__min_df': 3, 'vectorizer__char_tfidf__ngram_range': (3, 6), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 100000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7673017546501996,0.7691655998192635,0.7670149675232985,0.7678274406642539,0.0009534373453077149,34,0.9678154211105986,0.9664692980391788,0.9669873484449131,0.9670906891982302,0.0005543893423243692
16.71579392751058,0.8138709466605125,2.6922202110290527,0.01714612745673399,2.0,,20000,0.0001,1.0,10000,3,"(3, 5)",True,0.95,100000,2,"(1, 2)",True,"{'svm__C': 2.0, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 10000, 'vectorizer__char_tfidf__min_df': 3, 'vectorizer__char_tfidf__ngram_range': (3, 5), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 100000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7669063935537315,0.7691279463815046,0.7671844111832815,0.7677395837061726,0.0009882599655544747,35,0.9681919590326741,0.9669305569937212,0.9674674297763386,0.9675299819342446,0.0005168612678547545
34.37356034914652,13.447895229086646,2.8124117851257324,0.0919503968211879,2.0,,20000,0.0001,1.0,10000,2,"(3, 5)",True,0.95,100000,2,"(1, 2)",True,"{'svm__C': 2.0, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 10000, 'vectorizer__char_tfidf__min_df': 2, 'vectorizer__char_tfidf__ngram_range': (3, 5), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 100000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7669252202726109,0.7691655998192635,0.7670714487432928,0.767720756278389,0.0010234013010917311,36,0.9681825455846222,0.9668929032015137,0.96742036297914,0.9674986039217587,0.0005293931134823989
17.47931218147278,0.23232146283189406,3.1120433807373047,0.01724966797547997,2.0,,20000,0.0001,1.0,10000,2,"(3, 6)",True,0.95,80000,2,"(1, 2)",True,"{'svm__C': 2.0, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 10000, 'vectorizer__char_tfidf__min_df': 2, 'vectorizer__char_tfidf__ngram_range': (3, 6), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 80000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7670381805858875,0.769014986068228,0.7670714487432928,0.7677082051324694,0.0009241334691197274,37,0.9649160791106174,0.963287552597641,0.9640974470969199,0.964100359601726,0.000664846354621354
18.99086348215739,1.551606251870252,3.0698704719543457,0.02951201981826046,2.0,,20000,0.0001,1.0,10000,3,"(3, 6)",True,0.95,80000,2,"(1, 2)",True,"{'svm__C': 2.0, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 10000, 'vectorizer__char_tfidf__min_df': 3, 'vectorizer__char_tfidf__ngram_range': (3, 6), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 80000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7667934332404549,0.7690714662248663,0.7669773133766355,0.7676140709473188,0.0010332646393457826,38,0.964869011870358,0.9632781391495892,0.9640409669402816,0.964062705986743,0.0006496529550600635
15.367473284403482,0.46844247691417984,2.697504758834839,0.03851031338136282,2.0,,20000,0.0001,1.0,10000,2,"(3, 5)",True,0.95,80000,2,"(1, 2)",True,"{'svm__C': 2.0, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 10000, 'vectorizer__char_tfidf__min_df': 2, 'vectorizer__char_tfidf__ngram_range': (3, 5), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 80000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7668122599593343,0.7691091196626252,0.7668643509366468,0.7675952435195356,0.0010706833020526425,39,0.9651890691041222,0.9636546770716646,0.964728142179381,0.9645239627850559,0.0006428357209103506
16.450844049453735,1.4952523546324084,2.7239243189493814,0.012187770188453108,2.0,,20000,0.0001,1.0,10000,3,"(3, 5)",True,0.95,80000,2,"(1, 2)",True,"{'svm__C': 2.0, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 10000, 'vectorizer__char_tfidf__min_df': 3, 'vectorizer__char_tfidf__ngram_range': (3, 5), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 80000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7669628737103698,0.769014986068228,0.7667702155699897,0.7675826917828625,0.001015834461475483,40,0.9651890691041222,0.9636546770716646,0.9647469688982604,0.9645302383580158,0.0006448869785336272
19.15188415845235,2.9883224918385984,3.1425095399220786,0.051183230979582287,2.0,,20000,0.0001,1.0,20000,3,"(3, 6)",True,0.95,100000,2,"(1, 2)",True,"{'svm__C': 2.0, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 20000, 'vectorizer__char_tfidf__min_df': 3, 'vectorizer__char_tfidf__ngram_range': (3, 6), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 100000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.766887566834852,0.7689396791927103,0.7667890426433212,0.7675387628902945,0.0009914136771499663,41,0.969528668656042,0.9683802279937118,0.968982980646133,0.9689639590986289,0.0004690418269731419
17.952467044194538,0.827966260782133,3.1018683910369873,0.016198857798550317,2.0,,20000,0.0001,1.0,20000,2,"(3, 6)",True,0.95,100000,2,"(1, 2)",True,"{'svm__C': 2.0, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 20000, 'vectorizer__char_tfidf__min_df': 2, 'vectorizer__char_tfidf__ngram_range': (3, 6), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 100000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7666992996460577,0.7684878379396038,0.7665631177633437,0.7672500851163351,0.0008769874248156697,42,0.9695380821040939,0.9684272952339712,0.9689359138489344,0.9689670970623331,0.0004540126006383772
16.709251244862873,0.6728040177032654,2.7519710063934326,0.02550295075462846,2.0,,20000,0.0001,1.0,20000,2,"(3, 5)",True,0.95,100000,2,"(1, 2)",True,"{'svm__C': 2.0, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 20000, 'vectorizer__char_tfidf__min_df': 2, 'vectorizer__char_tfidf__ngram_range': (3, 5), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 100000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.766887566834852,0.7685819715340011,0.7662618845900405,0.7672438076529645,0.0009800957426874797,43,0.9700934755391553,0.9691238903898108,0.9694254085397996,0.9695475914895885,0.0004051504620686458
16.433773438135784,0.6645975619854081,2.756443659464518,0.018910310213053755,2.0,,20000,0.0001,1.0,20000,3,"(3, 5)",True,0.95,100000,2,"(1, 2)",True,"{'svm__C': 2.0, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 20000, 'vectorizer__char_tfidf__min_df': 3, 'vectorizer__char_tfidf__ngram_range': (3, 5), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 100000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7667369530838165,0.7686949318472777,0.7662242304433776,0.7672187051248239,0.0010646298663759546,44,0.9700746486430515,0.9691238903898108,0.9693406883048422,0.9695130757792348,0.00040683608084985474
16.937936385472614,0.44004093654326754,3.1180171171824136,0.0031254299041775986,2.0,,20000,0.0001,1.0,20000,3,"(3, 6)",True,0.95,80000,2,"(1, 2)",True,"{'svm__C': 2.0, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 20000, 'vectorizer__char_tfidf__min_df': 3, 'vectorizer__char_tfidf__ngram_range': (3, 6), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 80000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7664357255817457,0.7689396791927103,0.7662618845900405,0.7672124297881654,0.0012234100026087208,45,0.9667046342404759,0.9654338187534712,0.9662531064086151,0.9661305198008541,0.0005259997514603373
18.55373732248942,1.4245733815740307,3.149418910344442,0.02830048365279319,2.0,,20000,0.0001,1.0,20000,2,"(3, 6)",True,0.95,80000,2,"(1, 2)",True,"{'svm__C': 2.0, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 20000, 'vectorizer__char_tfidf__min_df': 2, 'vectorizer__char_tfidf__ngram_range': (3, 6), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 80000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7664357255817457,0.7687702387227954,0.7660359597100631,0.7670806413382013,0.001205821346513286,46,0.9667140476885279,0.9655373666820419,0.9662248663302959,0.9661587602336219,0.000482646910117734
15.308638254801432,0.08968180782374044,2.7439510027567544,0.02325722727440781,2.0,,20000,0.0001,1.0,20000,3,"(3, 5)",True,0.95,80000,2,"(1, 2)",True,"{'svm__C': 2.0, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 20000, 'vectorizer__char_tfidf__min_df': 3, 'vectorizer__char_tfidf__ngram_range': (3, 5), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 80000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7655320430755328,0.768318397469689,0.7672597194766073,0.7670367200072764,0.001148401577541527,47,0.9673541621560562,0.9660268659807401,0.9666484675050833,0.9666764985472932,0.0005422287885802054
15.46540872255961,0.07859517138507331,2.744006951649984,0.014462152775782364,2.0,,20000,0.0001,1.0,20000,2,"(3, 5)",True,0.95,80000,2,"(1, 2)",True,"{'svm__C': 2.0, 'svm__class_weight': None, 'svm__max_iter': 20000, 'svm__tol': 0.0001, 'vectorizer__char_tfidf__max_df': 1.0, 'vectorizer__char_tfidf__max_features': 20000, 'vectorizer__char_tfidf__min_df': 2, 'vectorizer__char_tfidf__ngram_range': (3, 5), 'vectorizer__char_tfidf__sublinear_tf': True, 'vectorizer__word_tfidf__max_df': 0.95, 'vectorizer__word_tfidf__max_features': 80000, 'vectorizer__word_tfidf__min_df': 2, 'vectorizer__word_tfidf__ngram_range': (1, 2), 'vectorizer__word_tfidf__sublinear_tf': True}",0.7655508697944122,0.7684878379396038,0.7670714487432928,0.7670367188257696,0.0011992636898936371,48,0.9673353352599524,0.9659797987404807,0.9666390541456436,0.9666513960486922,0.0005534642751696099
